value,rank,color,sigla_uf,state_id,indicator_id,component_id,component_name,dimension_id,dimension_name,indicator_name,ano,descricao,fonte
"64,26",11,2,AL,27,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"69,27",8,3,AM,13,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"24,31",18,2,AP,16,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"74,93",4,3,BA,29,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"71,81",7,3,CE,23,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"23,02",19,1,DF,53,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"59,62",13,2,ES,32,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"80,9",1,3,GO,52,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"23,02",19,1,MA,21,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"23,02",19,1,MG,31,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"68,2",9,3,MS,50,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"23,02",19,1,MT,51,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"62,7",12,2,PA,15,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"23,02",19,1,PB,25,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"74,88",5,3,PE,26,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"23,02",19,1,PI,22,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"42,42",17,2,PR,41,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"72,64",6,3,RJ,33,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"79,44",3,3,RN,24,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
52,16,2,RO,11,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"23,02",19,1,RR,14,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"66,11",10,2,RS,43,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"53,47",14,2,SC,42,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"79,78",2,3,SE,28,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"52,02",15,2,SP,35,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"23,02",19,1,TO,17,mob_portos_2,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Tempo médio de espera para atracação,2025,"Média aritmética do tempo decorrido entre a chegada do navio na zona de fundeio e a efetiva atracação no berço, expressa em horas, para todas as operações portuárias registradas na UF.",ANTAQ
"35,94",21,1,AC,12,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"61,13",5,3,AL,27,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"37,28",17,2,AM,13,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"38,14",14,2,AP,16,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"52,58",7,3,BA,29,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"37,38",16,2,CE,23,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"35,94",21,1,DF,53,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"88,43",2,3,ES,32,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"36,33",19,1,GO,52,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"98,13",1,3,MA,21,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"35,94",21,1,MG,31,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"69,6",4,3,MS,50,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"35,94",21,1,MT,51,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"41,64",12,2,PA,15,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"38,08",15,2,PB,25,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"36,57",18,2,PE,26,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"35,94",21,1,PI,22,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"56,65",6,3,PR,41,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"77,41",3,3,RJ,33,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"39,08",13,2,RN,24,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"47,19",10,2,RO,11,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"35,94",21,1,RR,14,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"50,83",8,3,RS,43,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"42,52",11,2,SC,42,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"36,19",20,1,SE,28,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"50,37",9,3,SP,35,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"35,94",21,1,TO,17,mob_portos_3,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Produtividade média de movimentação,2025,Peso total das cargas movimentadas (toneladas) dividido pelo somatório das horas de operação efetiva de todos os navios que atracaram nas instalações portuárias da UF.,ANTAQ
"33,34",21,1,AC,12,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"37,53",17,2,AL,27,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"64,66",5,3,AM,13,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"52,77",6,3,AP,16,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"46,38",11,2,BA,29,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"47,61",9,3,CE,23,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"33,34",21,1,DF,53,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"92,13",2,3,ES,32,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"33,81",20,1,GO,52,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"97,48",1,3,MA,21,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"33,34",21,1,MG,31,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"40,55",16,2,MS,50,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"33,34",21,1,MT,51,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"75,24",3,3,PA,15,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"34,89",19,1,PB,25,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"45,89",12,2,PE,26,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"33,34",21,1,PI,22,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"47,23",10,2,PR,41,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"70,7",4,3,RJ,33,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"42,45",15,2,RN,24,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"50,64",8,3,RO,11,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"33,34",21,1,RR,14,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"45,58",13,2,RS,43,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"51,1",7,3,SC,42,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"36,39",18,2,SE,28,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"42,62",14,2,SP,35,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"33,34",21,1,TO,17,mob_portos_4,comp_mobilidade__portos,PORTOS,dim_mobilidade,MOBILIDADE,Volume de movimenatação portuária,2025,Volume total de cargas movimentadas nos portos da UF (em toneladas) dividido pelo PIB nominal da UF.,ANTAQ
"18,72",25,1,AC,12,mob_rod_1,comp_mobilidade__rodovias,RODOVIAS,dim_mobilidade,MOBILIDADE,Qualidade da geometria rodoviária,2025,"Percentual da malha rodoviária com geometria classificada como boa ou ótima na pesquisa CNT do ano de referência, dividido pela extensão total da malha rodiviária da UF.",CNT - Transporte Rodoviário
"58,03",10,2,AL,27,mob_rod_1,comp_mobilidade__rodovias,RODOVIAS,dim_mobilidade,MOBILIDADE,Qualidade da geometria rodoviária,2025,"Percentual da malha rodoviária com geometria classificada como boa ou ótima na pesquisa CNT do ano de referência, dividido pela extensão total da malha rodiviária da UF.",CNT - Transporte Rodoviário
"18,72",25,1,AM,13,mob_rod_1,comp_mobilidade__rodovias,RODOVIAS,dim_mobilidade,MOBILIDADE,Qualidade da geometria rodoviária,2025,"Percentual da malha rodoviária com geometria classificada como boa ou ótima na pesquisa CNT do ano de referência, dividido pela extensão total da malha rodiviária da UF.",CNT - Transporte Rodoviário
"18,72",25,1,AP,16,mob_rod_1,comp_mobilidade__rodovias,RODOVIAS,dim_mobilidade,MOBILIDADE,Qualidade da geometria rodoviária,2025,"Percentual da malha rodoviária com geometria classificada como boa ou ótima na pesquisa CNT do ano de referência, dividido pela extensão total da malha rodiviária da UF.",CNT - Transporte Rodoviário
"30,62",20,1,BA,29,mob_rod_1,comp_mobilidade__rodovias,RODOVIAS,dim_mobilidade,MOBILIDADE,Qualidade da geometria rodoviária,2025,"Percentual da malha rodoviária com geometria classificada como boa ou ótima na pesquisa CNT do ano de referência, dividido pela extensão total da malha rodiviária da UF.",CNT - Transporte Rodoviário
"62,89",9,3,CE,23,mob_rod_1,comp_mobilidade__rodovias,RODOVIAS,dim_mobilidade,MOBILIDADE,Qualidade da geometria rodoviária,2025,"Percentual da malha rodoviária com geometria classificada como boa ou ótima na pesquisa CNT do ano de referência, dividido pela extensão total da malha rodiviária da UF.",CNT - Transporte Rodoviário
"73,05",4,3,DF,53,mob_rod_1,comp_mobilidade__rodovias,RODOVIAS,dim_mobilidade,MOBILIDADE,Qualidade da geometria rodoviária,2025,"Percentual da malha rodoviária com geometria classificada como boa ou ótima na pesquisa CNT do ano de referência, dividido pela extensão total da malha rodiviária da UF.",CNT - Transporte Rodoviário
"49,28",16,2,ES,32,mob_rod_1,comp_mobilidade__rodovias,RODOVIAS,dim_mobilidade,MOBILIDADE,Qualidade da geometria rodoviária,2025,"Percentual da malha rodoviária com geometria classificada como boa ou ótima na pesquisa CNT do ano de referência, dividido pela extensão total da malha rodiviária da UF.",CNT - Transporte Rodoviário
"71,01",7,3,GO,52,mob_rod_1,comp_mobilidade__rodovias,RODOVIAS,dim_mobilidade,MOBILIDADE,Qualidade da geometria rodoviária,2025,"Percentual da malha rodoviária com geometria classificada como boa ou ótima na pesquisa CNT do ano de referência, dividido pela extensão total da malha rodiviária da UF.",CNT - Transporte Rodoviário
"19,3",24,1,MA,21,mob_rod_1,comp_mobilidade__rodovias,RODOVIAS,dim_mobilidade,MOBILIDADE,Qualidade da geometria rodoviária,2025,"Percentual da malha rodoviária com geometria classificada como boa ou ótima na pesquisa CNT do ano de referência, dividido pela extensão total da malha rodiviária da UF.",CNT - Transporte Rodoviário
"53,41",12,2,MG,31,mob_rod_1,comp_mobilidade__rodovias,RODOVIAS,dim_mobilidade,MOBILIDADE,Qualidade da geometria rodoviária,2025,"Percentual da malha rodoviária com geometria classificada como boa ou ótima na pesquisa CNT do ano de referência, dividido pela extensão total da malha rodiviária da UF.",CNT - Transporte Rodoviário
"85,81",2,3,MS,50,mob_rod_1,comp_mobilidade__rodovias,RODOVIAS,dim_mobilidade,MOBILIDADE,Qualidade da geometria rodoviária,2025,"Percentual da malha rodoviária com geometria classificada como boa ou ótima na pesquisa CNT do ano de referência, dividido pela extensão total da malha rodiviária da UF.",CNT - Transporte Rodoviário
"50,39",14,2,MT,51,mob_rod_1,comp_mobilidade__rodovias,RODOVIAS,dim_mobilidade,MOBILIDADE,Qualidade da geometria rodoviária,2025,"Percentual da malha rodoviária com geometria classificada como boa ou ótima na pesquisa CNT do ano de referência, dividido pela extensão total da malha rodiviária da UF.",CNT - Transporte Rodoviário
"38,46",19,1,PA,15,mob_rod_1,comp_mobilidade__rodovias,RODOVIAS,dim_mobilidade,MOBILIDADE,Qualidade da geometria rodoviária,2025,"Percentual da malha rodoviária com geometria classificada como boa ou ótima na pesquisa CNT do ano de referência, dividido pela extensão total da malha rodiviária da UF.",CNT - Transporte Rodoviário
"52,67",13,2,PB,25,mob_rod_1,comp_mobilidade__rodovias,RODOVIAS,dim_mobilidade,MOBILIDADE,Qualidade da geometria rodoviária,2025,"Percentual da malha rodoviária com geometria classificada como boa ou ótima na pesquisa CNT do ano de referência, dividido pela extensão total da malha rodiviária da UF.",CNT - Transporte Rodoviário
"49,05",17,2,PE,26,mob_rod_1,comp_mobilidade__rodovias,RODOVIAS,dim_mobilidade,MOBILIDADE,Qualidade da geometria rodoviária,2025,"Percentual da malha rodoviária com geometria classificada como boa ou ótima na pesquisa CNT do ano de referência, dividido pela extensão total da malha rodiviária da UF.",CNT - Transporte Rodoviário
"67,38",8,3,PI,22,mob_rod_1,comp_mobilidade__rodovias,RODOVIAS,dim_mobilidade,MOBILIDADE,Qualidade da geometria rodoviária,2025,"Percentual da malha rodoviária com geometria classificada como boa ou ótima na pesquisa CNT do ano de referência, dividido pela extensão total da malha rodiviária da UF.",CNT - Transporte Rodoviário
